6427,"100000167446","12345679","pharmaceuticalCompany","Чжецзян Руйбанг Лабораторіз (виробнича дільниця)"
6426,"100000167446","12345679","pharmaceuticalCompany","ПУРАК БІОКЕМ БВ (власник)"
6425,"100000167446","12345679","pharmaceuticalCompany","Групстарс Кемікал (Юнан) Чайна Л.Л.С."
6424,"100000167446","12345679","pharmaceuticalCompany","Уцзян Женгсинг Байлоджікал Продакт Компані (повний цикл виробництва, за винятком випуску серії)"
6423,"100000167446","12345679","pharmaceuticalCompany","ТОВ "ЕЛПІС" (виробник, відповідальний за випуск серії)"
6422,"100000167446","12345679","pharmaceuticalCompany","Фермік С.А. де Ц.В."
6421,"100000167446","12345679","pharmaceuticalCompany","Шандонг Нью Тайм Фармацьютікал Ко., Лтд."
6420,"100000167446","12345679","pharmaceuticalCompany","Альфанар Ко фор імпорт енд експорт"
6419,"100000167446","12345679","pharmaceuticalCompany","ПРАЧІ ФАРМАСЬЮТІКАЛЗ ПВТ. ЛТД."
6418,"100000167446","12345679","pharmaceuticalCompany","ПРАЧІ ФАРМАСЬЮТІКАЛС ПВТ. ЛТД."
6417,"100000167446","12345679","pharmaceuticalCompany","Г. Амфрей Лабораторіз"
6415,"100000167446","12345679","pharmaceuticalCompany","Ескей Йодін Пвт. Лтд."
6414,"100000167446","345","pharmaceuticalCompany","Чжецзян Хісун Фармасьютікал Ко., Лтд."
6413,"100000167446","345","pharmaceuticalCompany","Таіжоу Ксінгмінг Фармасьютікал Ко., Лтд."
6412,"100000167446","12345679","pharmaceuticalCompany","Анмол Чемікалс"
6411,"100000167446","345","pharmaceuticalCompany","Жейянг Хісун Фармасьютікал Ко., Лтд."
6410,"100000167446","12345679","pharmaceuticalCompany","ДжиЕмТі Файн Кемакалз CА"
6409,"100000167446","12345679","pharmaceuticalCompany","Жеянг Руйбенг Лабораторіз"
6408,"100000167446","12345679","pharmaceuticalCompany","Чжухай Рунду Фармасьютікал Ко., Лтд."
6407,"100000167446","12345679","pharmaceuticalCompany","Джиянг Тьяну Фармасьютикал Ко., Лтд."
6406,"100000167446","123","pharmaceuticalCompany","Альдалія Ко"
6405,"100000167446","12345679","pharmaceuticalCompany","Бенксі Хайда Фармасьютікал Ко. Лтд"
6404,"100000167446","12345679","pharmaceuticalCompany","Лівзон Групп Фучжоу Фусинь Фармас'ютікал Ко., Лтд."
6403,"100000167446","12345679","pharmaceuticalCompany","Оріентал Ароматікс Лтд."
6402,"100000167446","345","pharmaceuticalCompany","Орхід Інтернешанал"
6401,"100000167446","12345679","pharmaceuticalCompany","ЕСКЕЙ АЙОДІН ПВТ. ЛТД"
6400,"100000167446","12345679","pharmaceuticalCompany","Скора С.А."
6399,"100000167446","12345679","pharmaceuticalCompany","ВАСА ФАРМАКЕМ ПВТ. ЛТД."
6398,"100000167446","12345679","pharmaceuticalCompany","для ДР. ПАУЛЬ ЛОХМАНН ГМБХ & КО. КГАА, НІМЕЧЧИНА вироблено МІНЕРАРІЯ САЧИЛЕЗЕ, ІТАЛІЯ"
6397,"100000167446","123","pharmaceuticalCompany","Лабораторії Бушара Рекордаті"
6396,"100000167446","12345679","pharmaceuticalCompany","Онкомед меньюфекчерінг а.с. (виробництво готового лікарського засобу, первинне пакування, контроль випробування серії)"
6395,"100000167446","1111","pharmaceuticalCompany","Нантонг Баокай Фармасьютікал Ко. Лтд. (виробник хімічно чистої сировини)"
6394,"100000167446","33333333","pharmaceuticalCompany","ТОВ "Юрія-Фарм" (виробник відповідальний за фінальну очистку та випуск серії)"
6393,"100000167446","12345679","pharmaceuticalCompany","Медінфар Мануфактурінг С.А. (виробництво готової лікарської форми, первинне та вторинне пакування, контроль серії, випуск серії)"
6392,"100000167446","12345679","pharmaceuticalCompany","Атлантік Фарма Продусьйос Фармасьютікас С.А. (виробництво готової лікарської форми, первинне та вторинне пакування, контроль серії, випуск серії)"
6391,"100000167446","12345679","pharmaceuticalCompany","Фамар Анонімуос Індастріал Сінгл Мембер Компані оф Фармасьютікалз енд Косметікс (виробник "in bulk", пакування і контроль серії)"
6390,"100000167446","12345679","pharmaceuticalCompany","ГлаксоСмітКляйн Біолоджікалз (формування вакцини, наповнення вакцини в шприці, маркування та пакування готового продукту, проведення контролю якості вакцини)"
6389,"100000167446","12345679","pharmaceuticalCompany","Кетелент Джермані Ебербах ГмбХ (Виробництво нерозфасованої продукції, первинне та вторинне пакування, випробування контролю якості, випуск серії)"
6388,"100000167446","12345679","pharmaceuticalCompany","ЧЕПЛАФАРМ Швейц ГмбХ"
6387,"100000167446","12345679","pharmaceuticalCompany","Товариство з обмеженою відповідальністю "Фармацевтична компанія "Здоров'я" (всі стадії циклу виробництва та випуск серії)"
6386,"100000167446","12345679","pharmaceuticalCompany","ТОВ НВФ "МІКРОХІМ" (проведення випробування в рамках контролю якості (фізичні/хімічні випробування); виробнича дільниця)"
6385,"100000167446","12345679","pharmaceuticalCompany","МСД Інтернешнл ГмбХ/МСД Ірландія (Брінні) (контроль якості та тестування стабільності)"
6384,"100000167446","12345679","pharmaceuticalCompany","МСД Інтернешнл ГмбХ/МСД Ірландія (Карлоу) (виробник нерозфасованої продукції, контроль якості та тестування стабільності, первинне пакування)"
6383,"100000167446","123","pharmaceuticalCompany","РУСАН ФАРМА ЛТД."
6382,"100000167446","123","pharmaceuticalCompany","Санофі Вінтроп Індустрі"
6381,"100000167446","123","pharmaceuticalCompany","Медокемі Лімітед (первинне та вторинне пакування)"
6380,"100000167446","1111","pharmaceuticalCompany","САЙТЕК ІНДАСТРІЗ ІНК."
6379,"100000167446","123","pharmaceuticalCompany","Приватний науково-дослідний інститут Хеппелер ГмбХ (контрактна лабораторія для контролю "Мікробіологічної чистоти")"
6377,"100000167446","123","pharmaceuticalCompany","Асіно Естонія ОУ (альтернативна дільниця для первинного та вторинного пакування, випуску серії)"
6376,"100000167446","1111","pharmaceuticalCompany","МЕДІС Інтернешнл а.с., завод (виробниче підприємство) у м. Болатіце (відповідальний за контроль якості, первинне та вторинне пакування, випуск серії)"
6375,"100000167446","123","pharmaceuticalCompany","БІОМЕДІКА ФОСКАМА ІНДАСТРІА ХІМІКО-ФАРМАСЮТІКА С.П.А."
6374,"100000167446","123","pharmaceuticalCompany","БіоХім Лабораторія біологічного та хімічного аналізу (контроль якості)"
6373,"100000167446","123","pharmaceuticalCompany","БАГ Хеалс Кеа ГмбХ (виробництво, пакування, контроль якості та випуск серій)"
6372,"100000167446","123","pharmaceuticalCompany","ЧІН ХІМ"
6371,"100000167446","123","pharmaceuticalCompany","Страдіс (вторинне пакування)"
6370,"100000167446","123","pharmaceuticalCompany","ФАРМАКЛЕР (виробництво in bulk, первинне та вторинне пакування, контроль/випробування серії)"
6369,"100000167446","12345679","pharmaceuticalCompany","ТОВ "Фарма Старт" (контроль якості та дослідження стабільності)"
6367,"100000167446","12345679","pharmaceuticalCompany","Асіно Естонія ОУ (первинна та вторинна упаковка, дозвіл на випуск серії)"
6366,"100000167446","12345679","pharmaceuticalCompany","Ново Нордіск Продакшн Ірландія Лімітед (Виробництво нерозфасованої продукції та контроль якості)"
6365,"100000167446","12345679","pharmaceuticalCompany","АЛІВУС ЛАЙФ САЙЕНСЕС ЛІМІТЕД"
6364,"100000167446","12345679","pharmaceuticalCompany","ЛАБ-СЕРВІС С.А. (Мікронізація, контроль розміру часток)"
6363,"100000167446","12345679","pharmaceuticalCompany","МЕНАДІОНА С.Л. (Виробництво (за винятком мікронізації), контроль якості (за винятком контролю розміру часток), випуск серій)"
6362,"100000167446","12345679","pharmaceuticalCompany","Мєрджан Кімія Санайі ве Тікарєт Анонім Шіркєті"
6361,"100000167446","12345679","pharmaceuticalCompany","Куріа Нью Джерсі, ЛЛС (контроль якості лікарського засобу (цілісність системи контейнер/закупорювальний засіб після вторинного пакування))"
6360,"100000167446",null,"pharmaceuticalCompany","ЗАТ Тева Балтікс (контроль якості лікарського засобу (випробування клітинної активності лікарського засобу))"
6359,"100000167446","12345679","pharmaceuticalCompany","ХП Халден Фарма АС"
6358,"100000167446","12345679","pharmaceuticalCompany","мібе ГмбХ Арцнайміттель (Контроль вихідних матеріалів, виробництво розчину АФІ та готового продукту (маси наповнення), первинне та вторинне пакування, контроль серії та випуск серії)"
6357,"100000167446","12345679","pharmaceuticalCompany","Шицзячжуан Вангву Біо-Фармасьютікал Сайенс енд Текнолоджі Ко., Лтд."
6356,"100000167446","12345679","pharmaceuticalCompany","ТОВ "СТАНДАРТ-ФАРМА""
6355,"100000167446","12345679","pharmaceuticalCompany","Хісун Фармасьютікал (Ханчжоу) Ко., Лтд."
6354,"100000167446","12345679","pharmaceuticalCompany","ГЛЕНМАРК ЛАЙФ САЙНСІС ЛІМІТЕД"
6353,"100000167446","12345679","pharmaceuticalCompany","АТ "КИЇВМЕДПРЕПАРАТ" (відповідальний за виробництво та контроль/ випробування серії, не включаючи випуск серії)"
6352,"100000167446","12345679","pharmaceuticalCompany","АТДІС ФАРМА, С.Л. (виробник, відповідальний за вторинне пакування (альтернативний))"
6351,"100000167446","12345679","pharmaceuticalCompany","МАНАНТІАЛ ІНТЕГРА, С.Л.Ю. (виробник, відповідальний за вторинне пакування (альтернативний))"
6350,"100000167446","12345679","pharmaceuticalCompany","ЛАБОРАТОРІОС ЛІКОНЗА, С.А. (первинне та вторинне пакування)"
6349,"100000167446","12345679","pharmaceuticalCompany","НЕТФАРМАЛАБ КОНСАЛТІНГ СЕРВАЙСІС (контроль якості: хіміко-фізичне та мікробіологічне тестування)"
6348,"100000167446","12345679","pharmaceuticalCompany","ФУНДАСІОН ТЕКНАЛІА РЕСЕРЧ & ІННОВАТІОН (контроль якості: хіміко-фізичне тестування)"
6347,"100000167446","12345679","pharmaceuticalCompany","ЛАБОРАТОРІО ЕЧЕВАРНЕ, СА (контроль якості (альтернативний))"
6346,"100000167446","12345679","pharmaceuticalCompany","ЖЕЯНГ ДОНГ'ЇНГ ФАРМАСЬЮТИКАЛ КО., ЛТД."
6345,"100000167446","123","pharmaceuticalCompany","Гленмарк Фармасьютикалз Лтд."
6344,"100000167446","123","pharmaceuticalCompany","ВАВ ЛІПІДС ПРАЙВЕТ ЛІМІТЕД"
6343,"100000167446","12345679","pharmaceuticalCompany","Сановель Іляч Санаї ве Тиджарет А.Ш. (виробництво, пакування, контроль якості та випуск серії)"
6342,"100000167446","123","pharmaceuticalCompany","АМІ ЛАЙФСАЙЕНСЕЗ ПВТ. ЛТД."
6341,"100000167446","12345679","pharmaceuticalCompany","АТ "Фармак" (вторинне пакування, маркування, контроль якості, випуск серії з продукції in bulk фірми-виробника Сановель Іляч Санаі ве Тиджарет А.Ш., Туреччина (виробництво, пакування, контроль якості та випуск серії))"
6340,"100000167446","12345679","pharmaceuticalCompany","Даічі Санкіо Юроп ГмбХ (вторинне пакування, маркування та випуск серії (сертифікація) готового лікарського засобу)"
6339,"100000167446","12345679","pharmaceuticalCompany","Чарльз Рівер Лабораторіз Джормані ГмбХ (випробування контролю якості при випуску (тільки пригнічення росту клітин))"
6338,"100000167446","12345679","pharmaceuticalCompany","Бакстер Онколоджі ГмбХ (виробництво, випробування контролю якості при випуску (крім пригнічення росту клітин))"
6337,"100000167446","12345679","pharmaceuticalCompany","Фідія Фармачеутічі С.п.А."
6336,"100000167446","12345679","pharmaceuticalCompany","ТОВ "ХАЛЕОН УКРАЇНА""
6335,"100000167446","12345679","pharmaceuticalCompany","Фармадокс Хелскеа Лімітед (контроль якості: (хімічні/фізичні методи))"
6334,"100000167446","12345679","pharmaceuticalCompany","Фармавалід Кфт. (контроль якості: мікробіологічні методи (стерильні і нестерильні))"
6333,"100000167446","12345679","pharmaceuticalCompany","ЕВЕР Фарма Єна ГмбХ (виробництво нерозфасованої продукції, первинне пакування, випробування контролю якості, випуск серії; вторинне пакування, маркування, випробування контролю якості, випуск серії)"
6332,"100000167446","123","pharmaceuticalCompany","Амнеал Фармасьютікалз Прайвет Лімітед"
6331,"100000167446","123","pharmaceuticalCompany","СКАЙМЕД ФАРМА – ФЗКО"
6329,"100000167446","12345679","pharmaceuticalCompany","АйЕсПі Кемікалз ЛЛС"
6328,"100000167446","12345679","pharmaceuticalCompany","КІН МАСТЕР ПРОДУТУШ КУМІКУШ ЛТДА"
6327,"100000167446","12345679","pharmaceuticalCompany","ГЕМА ФАРМАСЬЮТІКАЛС ПВТ ЛТД"
6326,"100000167446","12345679","pharmaceuticalCompany","Кемік Фабрік Берг ГмбХ"
6325,"100000167446","1111","pharmaceuticalCompany","Єврофінс Біофарма Продакт Тестінг Айрленд Лімітед (випробування стерильності)"
6324,"100000167446","12345679","pharmaceuticalCompany","Баджадж Хелскеа Лтд. (Юніт-ІІ)"
6323,"100000167446","12345679","pharmaceuticalCompany","ФУНДАСІОН ТЕКНАЛІЯ РЕЗЕАРЧ ЕНД ІННОВАТЬОН (контроль якості (хімічний/фізичний))"
6322,"100000167446","12345679","pharmaceuticalCompany","ЛАБОРАТОРІОС ЛІКОНСА, С.А. (виробництво проміжної продукції (пелети тамсулозину з модифікованим вивільненням) вторинне та первинне пакування (альтернативний виробник))"
6321,"100000167446","12345679","pharmaceuticalCompany","ЛАБОРАТОРІО ЕЧЕВАРНЕ, С.А. (контроль якості (мікробіологічна чистота))"
6320,"100000167446","345","pharmaceuticalCompany","ТОВ "ФЗ "СТАДА""
6319,"100000167446","345","pharmaceuticalCompany","ТОВ "ФЗ "СТАДА""
6318,"100000167446","1111","pharmaceuticalCompany","Веттер Фарма-Фертігюнг ГмбХ Енд Ко. КГ (візуальна інспекція)"
6317,"100000167446","1111","pharmaceuticalCompany","Кованс Лабораторіз Лімітед (контроль якості серії)"
6316,"100000167446","1111","pharmaceuticalCompany","Веттер Фарма-Фертігюнг ГмбХ Енд Ко. КГ (контроль якості серії)"
6315,"100000167446","1111","pharmaceuticalCompany","Шайєр Хьюмен Дженетік Терапіс (контроль якості ГЛЗ)"
6314,"100000167446","1111","pharmaceuticalCompany","Веттер Фарма-Фертігюнг ГмбХ Енд Ко. КГ (контроль якості серії, візуальна інспекція)"
6313,"100000167446","1111","pharmaceuticalCompany","Веттер Фарма-Фертігюнг ГмбХ Енд Ко. КГ (виробництво лікарського засобу, контроль якості серії, візуальна інспекція)"
6312,"100000167446","1111","pharmaceuticalCompany","Такеда Фармасьютікалз Інтернешнл АГ Ірландія Бренч (відповідальний за випуск серії)"
6311,"100000167446","12345679","pharmaceuticalCompany","Еббві С.р.л. (вторинне пакування)"
6310,"100000167446","12345679","pharmaceuticalCompany","ЕббВі Біотекнолоджі ЛТД (виробництво лікарського засобу, первинне пакування попередньо наповнених шприців bulk, тестування (візуальний контроль якості, тестування при випуску серії, тестування під час випробувань стабільності)"
6309,"100000167446","12345679","pharmaceuticalCompany","ЕббВі Біотекнолоджі ЛТД (тестування (тестування при випуску серії, тестування під час випробувань стабільності)"
6308,"100000167446","12345679","pharmaceuticalCompany","Еббві Дойчленд ГмбХ і Ко. КГ (тестування (при випуску серії, тестування під час випробувань стабільності))"
6307,"100000167446","12345679","pharmaceuticalCompany","Веттер Фарма-Фертігунг ГмбХ і Ко. КГ (виробництво лікарського засобу, первинне пакування попередньо наповнених шприців bulk, тестування (стерильність та бактеріальні ендотоксини); вторинне пакування попередньо наповнених шприців bulk, тестування (стерильність та бактеріальні ендотоксини))"
6306,"100000167446","345","pharmaceuticalCompany","Фамар Анонімос Індастріал Сінгл Мембер Компані Оф Фармасьютікалс Енд Косметікс (виробництво, первинне пакування, контроль якості та випуск серій розчинника in bulk)"
6305,"100000167446","12345679","pharmaceuticalCompany","Національна лабораторія здоров'я Навколишнього середовища та їжі (контроль якості за показником "Мікробіологічна чистота")"
6304,"100000167446","12345679","pharmaceuticalCompany","Синтімед Лабс Прайвіт Лімітед (виробництво проміжного продукту (після покриття))"
6303,"100000167446",null,"pharmaceuticalCompany","Вентів Бельгія С.Р.Л"
6301,"100000167446","1111","pharmaceuticalCompany","Нозіст Фармасьютікал Гроуп Ко., Лтд"
6300,"100000167446","1111","pharmaceuticalCompany","Тіанджин Тіаняо Фармасьютікалс Ко., Лтд."
6299,"100000167446","12345679","pharmaceuticalCompany","Др. Пауль Лохманн ГмбХ КГ"
6298,"100000167446","345","pharmaceuticalCompany","ТАПІ ХОРВАТІЯ ІНДАСТРІС ЛТД."
6297,"100000167446","12345679","pharmaceuticalCompany","Гуфік Біосаінсес Лімітед"
6296,"100000167446","12345679","pharmaceuticalCompany","Аарті Драгс Лімітед"
6295,"100000167446","12345679","pharmaceuticalCompany","Симбіотіка Спешиеліті Інгрідієнтс Сдн. Бхд"
6294,"100000167446","345","pharmaceuticalCompany","ПРАТ "ФІТОФАРМ" (відповідальний за випуск серії, не включаючи контроль/випробування серії)"
6293,"100000167446","345","pharmaceuticalCompany","ПРАТ "ФІТОФАРМ""
6292,"100000167446","12345679","pharmaceuticalCompany","Ейсіка Фармасьютикалз ГмбХ (контроль якості (фізико-хімічні випробування), випуск серії)"
6291,"100000167446","12345679","pharmaceuticalCompany","Ейсіка Фармасьютикалз ГмбХ (первинне та вторинне пакування)"
6290,"100000167446","12345679","pharmaceuticalCompany","Ейсіка Фармасьютикалз ГмбХ (виробництво, контроль якості (фізико-хімічні та мікробіологічні випробування)"
6289,"100000167446","12345679","pharmaceuticalCompany","Халеон КХ С.а.р.л. (первинне та вторинне пакування, контроль якості, випуск серії)"
6288,"100000167446","12345679","pharmaceuticalCompany","Глаксо Оперейшнс ЮК Лімітед (виробництво лікарського засобу, первинне та вторинне пакування, контроль якості, випуск серії)"
6287,"100000167446","123","pharmaceuticalCompany","Шанхай Фарма Груп Чангжоу Коні Фармасьютікал Ко., Лтд."
6286,"100000167446","12345679","pharmaceuticalCompany","Сордз Лабораторіз Анлімітед Компані (випуск серії)"
6285,"100000167446","12345679","pharmaceuticalCompany","Пфайзер Ірландія Фармасьютікалз (виробництво, первинне та вторинне пакування, контроль якості при випуску серії та випуск серії)"
6284,"100000167446","12345679","pharmaceuticalCompany","Брістол-Майєрс Сквібб Менюфекчуринг Компані Анлімітед Компані (виробництво, контроль якості та контроль якості при випуску серії)"
6283,"100000167446","123","pharmaceuticalCompany","Сікор Соч'єта Італіана Кортікостероіди С.р.л."
6282,"100000167446","123","pharmaceuticalCompany","Інтас Фармасьютикалз Лімітед (виробництво готового лікарського засобу, первинне та вторинне пакування, контроль якості серії (альтернативний виробник))"
6281,"100000167446","12345679","pharmaceuticalCompany","Такеда Фармасьютікалс США, Інк."
6280,"100000167446","12345679","pharmaceuticalCompany","Лебса"
6279,"100000167446","1111","pharmaceuticalCompany","Кілу Фармасьютикал Ко., Лтд"
6278,"100000167446","12345679","pharmaceuticalCompany","Жеджіанг Жоушан Путуо Ксінксінг Фармас Ко., Лтд."
6277,"100000167446","12345679","pharmaceuticalCompany","Інно Біотехнолоджі Ко., Лтд."
6276,"100000167446","12345679","pharmaceuticalCompany","НАТУРЕКС ЕС.ЕЙ."
6275,"100000167446","12345679","pharmaceuticalCompany","ВІТАЛ ЛАБОРАТОРІЗ ПВТ. ЛТД. (ПЛАНТ - 1)"
6274,"100000167446","12345679","pharmaceuticalCompany","Чунцин Суасвест Но. 2 Фармасьютікал Факторі Ко., Лтд"
6273,"100000167446","12345679","pharmaceuticalCompany","ВІРУПАКША ОРГАНІКС ЛІМІТЕД"
6272,"100000167446","12345679","pharmaceuticalCompany","Мапс Лабораторіс Приват Лімітед"
6271,"100000167446","12345679","pharmaceuticalCompany","Олон С.п.А."
6270,"100000167446","12345679","pharmaceuticalCompany","Хонор Лаб Лімітед, (Юніт-ІІІ)"
6269,"100000167446","12345679","pharmaceuticalCompany","ТЕВА АФІ ІНДІЯ ПРІВАТЕ ЛІМІТЕД"
6268,"100000167446","12345679","pharmaceuticalCompany","Тева АПІ Індія Пріват Лімітед"
6267,"100000167446","12345679","pharmaceuticalCompany","ДСМ Нутришнел Продактс ГмбХ"
6266,"100000167446","12345679","pharmaceuticalCompany","РЕКОРДАТІ ІНДАСТРІА КІМІКА Е ФАРМАСЬЮТІКА С.П.А."
6265,"100000167446","12345679","pharmaceuticalCompany","ГАЛАКТІК С.А. (виробництво кінцевого АФІ)"
6264,"100000167446","12345679","pharmaceuticalCompany","ГАЛАКТІК С.А. (виробництво проміжного продукту)"
6263,"100000167446","12345679","pharmaceuticalCompany","ІНДУСТРІАЛЄ КІМІКА С.Р.Л."
6262,"100000167446","12345679","pharmaceuticalCompany","ДжіВіКей Біосаєнсез Прайвіт Лімітед"
6261,"100000167446","12345679","pharmaceuticalCompany","Лайчжоу Сіті Лайю Кемікал Ко., Лтд. (виробництво, контроль якості, пакування)"
6260,"100000167446","12345679","pharmaceuticalCompany","ОРГАНІКА Файнхемі ГмбХ Волфен (контроль якості, дистриб'юція. Відповідальний за випуск серії в обіг)"
6259,"100000167446","123","pharmaceuticalCompany","Хіміко-фармацевтичне об'єднання, С.А."
6258,"100000167446","12345679","pharmaceuticalCompany","Гетеро Лабз Лімітед (Юніт-ІІІ)"
6257,"100000167446","12345679","pharmaceuticalCompany","Лізоцим Мануфекчурінг Компані Бі.Ві."
6256,"100000167446","12345679","pharmaceuticalCompany","Жеджіанг Хуахай Фармасьютікал КО., ЛТД."
6255,"100000167446","12345679","pharmaceuticalCompany","Дельта Синсетік Ко., Лтд."
6254,"100000167446","12345679","pharmaceuticalCompany","Сільверлайн Хімікалс"
6253,"100000167446","123","pharmaceuticalCompany","ПАТ "Фармак""
6252,"100000167446","12345679","pharmaceuticalCompany","Правін Лабораторіз Пвт. Лтд."
6251,"100000167446","12345679","pharmaceuticalCompany","Гетеро Драгз Лімітед, Юніт-IV"
6250,"100000167446","12345679","pharmaceuticalCompany","Кісан Олеокем енд Деріватівес Пвт. Лтд., Індія ексклюзивно для Прайм Форс ЮК Бізнес Лімітед, Об'єднане Королівство"
6249,"100000167446","12345679","pharmaceuticalCompany","Пенглай Маріне (Шандонг) Ко., Лтд"
6248,"100000167446","12345679","pharmaceuticalCompany","Калікс Кемікалз енд Фармасьютікалз Лімітед"
6247,"100000167446","12345679","pharmaceuticalCompany","ТРІФАРМА АТ"
6246,"100000167446","12345679","pharmaceuticalCompany","Алембік Фармасьютікалз Лімітед"
6245,"100000167446","12345679","pharmaceuticalCompany","Чжецзян Рейбов Фармасьютікал Ко., Лтд."
6244,"100000167446","12345679","pharmaceuticalCompany","Шаньтоу Цзяхе Біолоджик Технолоджі Ко., Лтд."
6243,"100000167446","12345679","pharmaceuticalCompany","Мінакем Хай Потент СА"
6242,"100000167446","12345679","pharmaceuticalCompany","С.І.М.С. С.Р.Л."
6241,"100000167446","12345679","pharmaceuticalCompany","Ніппон Каяку Ко., Лтд., Такасакі Плант"
6240,"100000167446","12345679","pharmaceuticalCompany","Жеянг Хісун Фармасьютікал КО., ЛТД"
6239,"100000167446","12345679","pharmaceuticalCompany","Сан Фармасьютікалз Індастріз Лімітед"
6238,"100000167446","123","pharmaceuticalCompany","С.К.Сандоз С.Р.Л. (контроль серії)"
6237,"100000167446","12345679","pharmaceuticalCompany","Жеянг Хенгканг Фармасьютікал Ко., Лтд."
6236,"100000167446","12345679","pharmaceuticalCompany","Медокемі Лімітед (Завод АZ) (Первинне та вторинне пакування)"
